PHASE,ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,LONGDISTANCE,INTERNATIONAL,LOCAL,DROPPED,PAYMETHOD,LOCALBILLTYPE,LONGDISTANCEBILLTYPE,USAGE,RATEPLAN,CHURN
Child,552,F,S,0,+0028589.10000000,N,+0000015.60000000,+00013.,+00000.,+00087.,0,CC,FreeLocal,Standard,+00100.,4,T
Adult,557,M,S,2,+0089459.90000000,N,+0000053.28000000,+00011.,+00001.,+00022.,0,CC,FreeLocal,Standard,+00036.,3,T
Adult,560,F,S,1,+0013576.50000000,N,+0000039.42666700,+00014.,+00000.,+00025.,0,CC,Budget,Standard,+00040.,4,T
Adult,566,F,M,2,+0084166.10000000,N,+0000054.01333300,+00003.,+00000.,+00011.,1,CC,Budget,Standard,+00015.,1,T
Adult,572,F,S,1,+0007737.94000000,N,+0000042.66666700,+00011.,+00000.,+00050.,0,CC,FreeLocal,Standard,+00061.,2,T
Adult,573,M,S,2,+0100020.00000000,N,+0000048.00000000,+00021.,+00000.,+00293.,0,CH,Budget,Standard,+00314.,4,T
Adult,575,F,M,2,+0059613.10000000,N,+0000034.32000000,+00012.,+00000.,+00163.,0,CC,Budget,Intnl_discount,+00175.,2,T
Adult,580,F,S,2,+0009559.78000000,N,+0000051.38000000,+00018.,+00000.,+00059.,0,CC,FreeLocal,Standard,+00077.,3,T
Adult,583,F,M,2,+0042031.80000000,N,+0000050.75333300,+00020.,+00000.,+00039.,0,CH,Budget,Intnl_discount,+00059.,3,F
Adult,586,M,M,1,+0039229.10000000,N,+0000026.26000000,+00028.,+00004.,+00013.,0,CC,Budget,Intnl_discount,+00047.,4,F
Adult,587,F,D,1,+0068427.40000000,N,+0000042.39333300,+00023.,+00000.,+00050.,0,Auto,FreeLocal,Standard,+00073.,4,F
Adult,589,M,S,0,+0003601.71000000,N,+0000049.26666700,+00009.,+00004.,+00111.,0,Auto,Budget,Intnl_discount,+00125.,1,F
Adult,593,F,S,2,+0084789.30000000,N,+0000050.43333300,+00014.,+00008.,+00010.,0,CH,FreeLocal,Standard,+00033.,4,T
Adult,599,M,M,1,+0097180.40000000,N,+0000050.60000000,+00008.,+00009.,+00045.,0,CH,FreeLocal,Standard,+00063.,4,T
Adult,601,F,S,2,+0038280.00000000,N,+0000033.74000000,+00011.,+00000.,+00074.,0,Auto,FreeLocal,Intnl_discount,+00086.,4,T
Adult,606,F,S,0,+0025285.50000000,N,+0000053.98666700,+00009.,+00000.,+00011.,0,CC,FreeLocal,Standard,+00021.,4,T
Child,608,F,M,0,+0038538.40000000,N,+0000012.32666700,+00022.,+00008.,+00016.,0,CC,FreeLocal,Standard,+00047.,3,T
Adult,626,F,S,2,+0028787.40000000,N,+0000041.66666700,+00027.,+00000.,+00058.,0,Auto,Budget,Standard,+00086.,3,T
Adult,629,M,M,1,+0013091.60000000,N,+0000059.12666700,+00022.,+00000.,+00020.,0,CC,Budget,Intnl_discount,+00043.,3,F
Adult,632,F,M,2,+0062061.80000000,Y,+0000045.92000000,+00029.,+00000.,+00052.,0,Auto,FreeLocal,Standard,+00082.,4,F
Adult,636,M,M,2,+0001765.41000000,N,+0000018.76666700,+00003.,+00000.,+00044.,0,CC,FreeLocal,Standard,+00047.,1,F
Adult,639,F,S,2,+0019131.10000000,N,+0000056.18666700,+00022.,+00000.,+00034.,0,Auto,Budget,Standard,+00057.,1,T
Adult,645,M,M,2,+0042750.30000000,Y,+0000050.49333300,+00020.,+00001.,+00112.,0,Auto,Budget,Intnl_discount,+00134.,2,F
Adult,647,F,S,2,+0002842.55000000,N,+0000045.92000000,+00000.,+00000.,+00000.,0,Auto,Budget,Intnl_discount,+00000.,4,T
Adult,652,F,S,0,+0007325.50000000,N,+0000036.92000000,+00028.,+00000.,+00161.,0,CC,FreeLocal,Intnl_discount,+00190.,2,T
Adult,654,M,M,2,+0028766.90000000,N,+0000046.84000000,+00006.,+00000.,+00058.,0,CC,Budget,Standard,+00064.,4,F
Adult,681,F,S,0,+0093322.10000000,Y,+0000040.31333300,+00029.,+00000.,+00008.,0,CH,Budget,Intnl_discount,+00038.,1,T
Adult,690,M,M,2,+0049910.70000000,Y,+0000051.52000000,+00027.,+00000.,+00023.,0,CC,Budget,Standard,+00051.,1,F
Adult,692,M,M,0,+0076161.40000000,Y,+0000044.57333300,+00011.,+00000.,+00025.,0,CC,FreeLocal,Standard,+00037.,3,T
Adult,694,F,S,1,+0012686.00000000,N,+0000064.80000000,+00023.,+00000.,+00080.,0,Auto,Budget,Standard,+00103.,1,T
Adult,702,M,M,2,+0057360.80000000,Y,+0000053.25333300,+00010.,+00000.,+00057.,0,CC,FreeLocal,Standard,+00067.,2,F
Adult,706,F,M,2,+0017888.70000000,N,+0000043.00000000,+00029.,+00000.,+00332.,0,CC,Budget,Standard,+00361.,4,F
Adult,707,F,S,1,+0012526.30000000,N,+0000053.55333300,+00011.,+00000.,+00028.,0,CC,FreeLocal,Intnl_discount,+00040.,1,T
Adult,710,F,S,2,+0014578.80000000,Y,+0000060.93333300,+00011.,+00000.,+00095.,0,Auto,Budget,Standard,+00107.,1,T
Child,714,M,M,1,+0003933.74000000,N,+0000017.86000000,+00009.,+00000.,+00047.,0,CC,Budget,Intnl_discount,+00057.,2,F
Adult,1245,M,M,1,+0002067.82000000,N,+0000047.85333300,+00015.,+00000.,+00070.,0,CC,Budget,Intnl_discount,+00085.,4,F
Adult,718,F,M,2,+0087578.20000000,Y,+0000053.36666700,+00000.,+00000.,+00022.,0,CC,Budget,Standard,+00022.,2,F
Child,719,F,M,2,+0086695.40000000,N,+0000013.90666700,+00025.,+00000.,+00032.,0,CC,FreeLocal,Standard,+00058.,2,F
Adult,726,F,M,2,+0003193.60000000,N,+0000054.04666700,+00004.,+00000.,+00114.,1,CH,Budget,Standard,+00118.,3,F
Adult,730,F,M,0,+0083287.00000000,N,+0000056.19333300,+00029.,+00000.,+00090.,4,Auto,FreeLocal,Intnl_discount,+00119.,4,F
Adult,731,M,S,1,+0002056.06000000,Y,+0000018.94000000,+00024.,+00006.,+00027.,0,Auto,Budget,Standard,+00058.,4,T
Adult,732,F,M,2,+0007776.60000000,N,+0000035.70666700,+00025.,+00000.,+00068.,0,CC,FreeLocal,Standard,+00094.,3,F
Adult,734,M,S,0,+0077000.00000000,N,+0000063.35333300,+00004.,+00007.,+00008.,0,CC,Budget,Standard,+00020.,3,T
Adult,736,F,M,2,+0069343.30000000,N,+0000042.16666700,+00006.,+00000.,+00015.,0,CC,FreeLocal,Standard,+00021.,2,F
Adult,737,F,M,0,+0083287.00000000,N,+0000044.00000000,+00000.,+00000.,+00023.,2,Auto,Budget,Standard,+00024.,2,F
Adult,745,F,M,1,+0070000.00000000,Y,+0000067.00000000,+00006.,+00000.,+00030.,0,Auto,FreeLocal,Intnl_discount,+00037.,2,F
Adult,750,F,M,1,+0098680.40000000,Y,+0000046.00000000,+00017.,+00000.,+00008.,0,CH,FreeLocal,Intnl_discount,+00026.,4,F
Adult,753,F,S,0,+0085275.00000000,N,+0000062.00000000,+00022.,+00000.,+00151.,0,Auto,FreeLocal,Intnl_discount,+00174.,1,F
Adult,754,F,M,1,+0066921.40000000,Y,+0000046.00000000,+00015.,+00000.,+00008.,0,CC,FreeLocal,Intnl_discount,+00024.,1,F
Adult,758,F,S,2,+0057420.00000000,Y,+0000055.00000000,+00025.,+00000.,+00252.,1,Auto,Budget,Standard,+00277.,4,F
Adult,759,M,M,0,+0066666.00000000,N,+0000045.48666700,+00003.,+00003.,+00026.,1,CC,FreeLocal,Standard,+00034.,1,T
Adult,761,M,M,2,+0047639.10000000,N,+0000041.00000000,+00017.,+00000.,+00039.,0,CC,Budget,Intnl_discount,+00057.,4,F
Adult,762,F,M,2,+0063234.50000000,Y,+0000052.36000000,+00000.,+00000.,+00001.,0,CH,FreeLocal,Intnl_discount,+00001.,4,F
Adult,771,M,M,1,+0047371.00000000,Y,+0000054.96000000,+00004.,+00007.,+00258.,0,CC,Budget,Intnl_discount,+00270.,4,F
Adult,772,F,M,2,+0052957.00000000,Y,+0000039.74666700,+00025.,+00000.,+00125.,2,CH,FreeLocal,Standard,+00151.,4,F
Adult,773,F,S,2,+0086747.10000000,N,+0000064.85333300,+00020.,+00000.,+00037.,0,Auto,Budget,Standard,+00057.,4,F
Adult,775,F,M,1,+0087404.60000000,N,+0000063.18666700,+00021.,+00000.,+00139.,0,Auto,Budget,Standard,+00160.,2,F
Adult,778,F,S,0,+0002121.36000000,N,+0000039.78666700,+00002.,+00000.,+00036.,1,CC,FreeLocal,Standard,+00038.,3,T
Adult,779,F,M,2,+0063566.10000000,Y,+0000056.30000000,+00007.,+00000.,+00065.,0,CH,Budget,Intnl_discount,+00073.,4,F
Child,785,F,S,1,+0027783.60000000,N,+0000014.04000000,+00004.,+00006.,+00018.,0,CC,FreeLocal,Standard,+00029.,2,T
Adult,791,F,M,2,+0000809.43000000,Y,+0000031.91333300,+00000.,+00000.,+00002.,0,CH,FreeLocal,Intnl_discount,+00002.,4,F
Adult,793,F,M,2,+0034577.70000000,N,+0000063.25333300,+00029.,+00000.,+00116.,3,CH,Budget,Standard,+00145.,4,F
Adult,796,F,S,2,+0019008.40000000,Y,+0000052.16666700,+00010.,+00000.,+00137.,0,CC,FreeLocal,Standard,+00147.,4,T
Adult,800,M,M,0,+0078894.20000000,N,+0000052.74000000,+00002.,+00001.,+00043.,0,CH,Budget,Intnl_discount,+00046.,3,T
Adult,802,M,S,1,+0062797.90000000,N,+0000032.00000000,+00008.,+00004.,+00055.,0,CH,Budget,Intnl_discount,+00068.,2,F
Adult,820,F,S,0,+0005185.31000000,N,+0000062.05333300,+00016.,+00005.,+00030.,0,CC,FreeLocal,Intnl_discount,+00052.,4,T
Adult,822,F,S,0,+0035000.00000000,N,+0000022.43333300,+00022.,+00008.,+00075.,0,CH,Budget,Intnl_discount,+00106.,4,T
Adult,824,F,M,2,+0080087.70000000,N,+0000041.92000000,+00008.,+00000.,+00022.,0,CC,FreeLocal,Standard,+00031.,3,F
Adult,825,F,M,2,+0059691.30000000,N,+0000038.04000000,+00021.,+00000.,+00256.,0,CC,Budget,Standard,+00278.,1,F
Adult,827,F,S,2,+0011251.10000000,Y,+0000052.00000000,+00028.,+00000.,+00113.,0,CC,FreeLocal,Standard,+00141.,4,T
Adult,829,M,M,1,+0070908.70000000,N,+0000049.62000000,+00007.,+00004.,+00043.,0,CC,FreeLocal,Standard,+00055.,1,T
Adult,832,F,M,2,+0050622.30000000,N,+0000040.46000000,+00020.,+00002.,+00090.,0,Auto,FreeLocal,Standard,+00112.,3,F
Adult,834,M,M,0,+0100020.00000000,Y,+0000052.26666700,+00016.,+00004.,+00018.,0,CC,FreeLocal,Intnl_discount,+00039.,4,T
Adult,838,M,M,0,+0065000.00000000,Y,+0000052.26666700,+00029.,+00000.,+00062.,0,CH,Budget,Standard,+00092.,1,T
Adult,841,F,M,1,+0056722.80000000,N,+0000060.59333300,+00017.,+00006.,+00051.,0,CC,FreeLocal,Standard,+00074.,4,T
Adult,844,F,S,2,+0003416.62000000,Y,+0000022.76000000,+00018.,+00000.,+00104.,0,CC,Budget,Standard,+00123.,1,T
Adult,846,M,M,0,+0073400.00000000,Y,+0000053.21333300,+00015.,+00000.,+00025.,0,CC,FreeLocal,Standard,+00040.,2,T
Adult,847,F,M,2,+0008032.16000000,N,+0000045.66666700,+00029.,+00000.,+00059.,0,CC,FreeLocal,Standard,+00088.,3,F
Adult,850,F,S,0,+0077000.00000000,N,+0000058.56000000,+00000.,+00007.,+00208.,0,Auto,Budget,Standard,+00215.,2,F
Adult,851,F,S,0,+0092564.10000000,Y,+0000049.13333300,+00023.,+00000.,+00051.,0,Auto,FreeLocal,Standard,+00074.,3,F
Adult,855,F,M,2,+0048322.50000000,Y,+0000049.33333300,+00006.,+00000.,+00043.,0,CC,FreeLocal,Standard,+00050.,2,F
Adult,862,F,M,2,+0069486.80000000,N,+0000030.94666700,+00007.,+00000.,+00009.,1,CC,Budget,Standard,+00017.,3,F
Adult,865,F,M,0,+0014573.60000000,N,+0000064.60666700,+00026.,+00000.,+00236.,0,CC,Budget,Standard,+00263.,4,F
Adult,866,F,M,2,+0092103.80000000,N,+0000052.15333300,+00007.,+00000.,+00007.,0,CC,Budget,Standard,+00014.,4,F
Adult,868,F,S,0,+0017138.20000000,N,+0000063.78666700,+00020.,+00000.,+00084.,0,CC,FreeLocal,Intnl_discount,+00104.,2,T
Adult,870,F,M,2,+0047010.10000000,N,+0000057.40666700,+00002.,+00000.,+00164.,0,CC,Budget,Intnl_discount,+00167.,2,F
Adult,872,F,S,0,+0067239.40000000,N,+0000044.43333300,+00012.,+00000.,+00053.,0,Auto,FreeLocal,Intnl_discount,+00066.,1,F
Adult,873,M,M,1,+0069406.70000000,Y,+0000038.00000000,+00006.,+00007.,+00128.,1,CC,FreeLocal,Standard,+00142.,2,F
Adult,884,M,M,1,+0076511.30000000,N,+0000062.08000000,+00021.,+00003.,+00017.,0,CC,FreeLocal,Standard,+00042.,2,T
Adult,886,F,M,1,+0034555.00000000,N,+0000023.00000000,+00025.,+00000.,+00008.,0,CH,FreeLocal,Standard,+00034.,4,T
Adult,889,F,M,2,+0036660.90000000,Y,+0000039.96000000,+00000.,+00000.,+00003.,1,CH,Budget,Intnl_discount,+00003.,3,F
Adult,891,F,M,2,+0068462.80000000,N,+0000034.40000000,+00024.,+00005.,+00060.,0,CC,FreeLocal,Standard,+00090.,1,F
Adult,895,F,M,2,+0063670.80000000,Y,+0000046.14666700,+00027.,+00000.,+00051.,0,Auto,FreeLocal,Standard,+00078.,3,F
Adult,900,F,M,1,+0082931.30000000,N,+0000064.64000000,+00019.,+00000.,+00118.,0,Auto,FreeLocal,Standard,+00137.,1,F
Adult,901,F,M,2,+0057483.90000000,N,+0000044.02666700,+00017.,+00000.,+00027.,0,CH,Budget,Standard,+00044.,3,F
Adult,903,F,S,2,+0021274.00000000,N,+0000045.52666700,+00010.,+00000.,+00032.,0,Auto,FreeLocal,Standard,+00043.,4,T
Adult,906,F,M,2,+0036725.10000000,N,+0000055.79333300,+00008.,+00009.,+00077.,0,CH,Budget,Standard,+00094.,3,F
Adult,917,F,M,2,+0069133.90000000,Y,+0000026.83333300,+00008.,+00000.,+00037.,0,CH,FreeLocal,Standard,+00046.,1,T
Adult,919,F,M,2,+0084948.00000000,Y,+0000029.44666700,+00011.,+00000.,+00012.,0,CH,FreeLocal,Intnl_discount,+00023.,3,F
Adult,926,M,D,1,+0021416.50000000,N,+0000035.65333300,+00009.,+00009.,+00008.,0,CC,FreeLocal,Intnl_discount,+00027.,2,F
Child,930,M,S,1,+0078554.20000000,N,+0000016.70000000,+00005.,+00007.,+00023.,0,Auto,Budget,Standard,+00035.,2,F
Child,931,M,S,1,+0003960.50000000,N,+0000014.69333300,+00029.,+00000.,+00066.,0,Auto,FreeLocal,Standard,+00096.,2,T
Adult,933,M,M,0,+0060101.10000000,Y,+0000063.76666700,+00027.,+00006.,+00124.,2,CH,FreeLocal,Standard,+00157.,2,T
Adult,934,F,M,2,+0038215.90000000,N,+0000030.88666700,+00000.,+00000.,+00000.,0,Auto,Budget,Standard,+00000.,4,F
Adult,936,F,M,2,+0049745.30000000,N,+0000047.96666700,+00002.,+00000.,+00024.,0,CH,Budget,Intnl_discount,+00027.,2,F
Adult,939,F,M,2,+0098003.70000000,Y,+0000026.27333300,+00001.,+00000.,+00083.,0,CC,FreeLocal,Intnl_discount,+00084.,3,F
Adult,943,F,S,0,+0040120.00000000,N,+0000022.00000000,+00030.,+00000.,+00262.,0,CC,Budget,Standard,+00265.,3,T
Adult,948,F,M,2,+0076289.20000000,N,+0000048.20666700,+00022.,+00000.,+00082.,0,CC,Budget,Intnl_discount,+00104.,3,F
Adult,953,F,S,0,+0040120.00000000,N,+0000024.00000000,+00027.,+00000.,+00154.,0,CC,Budget,Intnl_discount,+00168.,3,T
Adult,954,F,S,0,+0040120.00000000,N,+0000024.00000000,+00026.,+00000.,+00061.,0,CC,Budget,Standard,+00065.,2,T
Adult,956,F,S,0,+0040120.00000000,N,+0000020.00000000,+00033.,+00000.,+00009.,0,Auto,Budget,Intnl_discount,+00023.,4,T
Adult,958,F,S,1,+0040120.00000000,N,+0000021.00000000,+00028.,+00000.,+00106.,0,CC,Budget,Standard,+00134.,1,T
Adult,972,F,M,2,+0041876.60000000,Y,+0000044.09333300,+00006.,+00000.,+00132.,0,CC,FreeLocal,Standard,+00139.,4,F
Adult,976,M,M,1,+0092148.50000000,Y,+0000038.00000000,+00002.,+00000.,+00100.,0,CC,Budget,Intnl_discount,+00113.,2,F
Adult,977,M,M,0,+0096681.00000000,Y,+0000019.76000000,+00002.,+00007.,+00040.,0,CC,Budget,Standard,+00073.,2,F
Adult,978,M,S,0,+0062705.90000000,Y,+0000039.00000000,+00002.,+00000.,+00006.,0,CC,FreeLocal,Intnl_discount,+00033.,2,F
Adult,980,M,S,0,+0084479.20000000,N,+0000028.00000000,+00002.,+00000.,+00043.,0,CC,FreeLocal,Standard,+00056.,2,F
Adult,981,F,M,2,+0064977.40000000,N,+0000038.19333300,+00028.,+00000.,+00017.,0,CC,FreeLocal,Standard,+00045.,3,F
Adult,982,F,M,0,+0077994.00000000,N,+0000050.55333300,+00012.,+00000.,+00089.,0,CH,FreeLocal,Standard,+00102.,1,T
Adult,985,M,M,2,+0005265.35000000,N,+0000052.87333300,+00002.,+00005.,+00023.,0,Auto,Budget,Intnl_discount,+00031.,3,F
Adult,987,F,M,2,+0036647.90000000,N,+0000049.98666700,+00021.,+00000.,+00085.,0,CC,Budget,Intnl_discount,+00107.,4,F
Adult,988,F,S,0,+0064319.20000000,N,+0000041.22666700,+00003.,+00000.,+00037.,0,CH,Budget,Intnl_discount,+00040.,1,T
Adult,989,F,S,1,+0073338.00000000,N,+0000048.24666700,+00020.,+00000.,+00009.,0,Auto,Budget,Intnl_discount,+00029.,2,F
Adult,990,F,S,0,+0000433.74000000,N,+0000060.74666700,+00003.,+00000.,+00040.,0,CC,FreeLocal,Standard,+00044.,2,T
Adult,991,F,M,2,+0016962.20000000,N,+0000045.36000000,+00018.,+00000.,+00008.,0,CC,Budget,Standard,+00027.,2,F
Adult,1000,F,S,2,+0016938.50000000,N,+0000052.00000000,+00013.,+00000.,+00008.,0,CH,FreeLocal,Standard,+00022.,3,F
Adult,1003,F,M,0,+0055221.00000000,N,+0000043.00000000,+00000.,+00000.,+00015.,0,CC,FreeLocal,Standard,+00015.,1,F
Adult,1005,M,M,0,+0095448.60000000,Y,+0000053.68000000,+00024.,+00000.,+00005.,0,CH,Budget,Standard,+00029.,4,F
Adult,1007,M,S,2,+0063152.60000000,Y,+0000063.17333300,+00029.,+00000.,+00040.,0,CC,Budget,Intnl_discount,+00070.,1,F
Adult,1008,M,S,1,+0031952.00000000,N,+0000034.26666700,+00000.,+00000.,+00004.,2,CC,Budget,Standard,+00004.,2,F
Adult,1010,F,S,0,+0042760.50000000,N,+0000047.00000000,+00013.,+00000.,+00040.,0,CC,Budget,Standard,+00053.,4,F
Adult,1011,F,S,1,+0049072.00000000,N,+0000048.00000000,+00023.,+00000.,+00010.,0,Auto,Budget,Intnl_discount,+00034.,3,F
Adult,1012,F,M,0,+0027371.80000000,Y,+0000052.64666700,+00016.,+00000.,+00126.,0,CC,FreeLocal,Standard,+00142.,3,F
Adult,1020,M,S,0,+0090321.60000000,N,+0000055.11333300,+00000.,+00000.,+00011.,0,CC,FreeLocal,Intnl_discount,+00012.,3,T
Adult,1021,M,D,1,+0090478.60000000,N,+0000054.55333300,+00018.,+00000.,+00136.,0,CC,FreeLocal,Standard,+00154.,4,T
Adult,1025,F,S,1,+0041000.00000000,N,+0000024.39333300,+00023.,+00000.,+00206.,0,CC,Budget,Intnl_discount,+00229.,2,T
Adult,1030,M,M,2,+0029616.00000000,N,+0000049.42666700,+00029.,+00000.,+00045.,0,CH,FreeLocal,Standard,+00075.,4,F
Adult,1032,M,M,0,+0019732.80000000,N,+0000050.67333300,+00024.,+00000.,+00022.,0,CC,FreeLocal,Standard,+00047.,1,F
Adult,1035,M,S,2,+0000096.33000000,N,+0000056.47333300,+00026.,+00000.,+00032.,1,CC,Budget,Standard,+00059.,3,F
Adult,1038,F,M,2,+0052004.80000000,N,+0000025.14000000,+00005.,+00000.,+00023.,0,CH,Budget,Intnl_discount,+00028.,2,F
Adult,1041,M,M,2,+0053010.80000000,N,+0000018.84000000,+00012.,+00000.,+00046.,4,CC,FreeLocal,Standard,+00058.,4,F
Adult,1045,M,M,0,+0019749.30000000,N,+0000060.36666700,+00020.,+00000.,+00013.,0,CC,Budget,Standard,+00034.,2,F
Adult,1046,M,S,1,+0057626.90000000,Y,+0000043.90666700,+00009.,+00000.,+00038.,0,CC,Budget,Standard,+00048.,1,F
Adult,1047,M,M,2,+0020078.00000000,N,+0000032.84666700,+00009.,+00000.,+00006.,0,CC,Budget,Intnl_discount,+00015.,1,F
Adult,1059,F,S,0,+0078851.30000000,N,+0000048.37333300,+00000.,+00000.,+00028.,0,CC,FreeLocal,Standard,+00029.,3,F
Adult,1060,F,S,1,+0017540.70000000,Y,+0000062.78666700,+00022.,+00000.,+00013.,0,Auto,Budget,Standard,+00036.,1,T
Adult,1061,F,M,0,+0083891.90000000,Y,+0000061.02000000,+00028.,+00000.,+00045.,0,CH,Budget,Standard,+00074.,4,T
Adult,1062,F,M,2,+0028220.80000000,N,+0000038.76666700,+00026.,+00000.,+00012.,0,CC,FreeLocal,Standard,+00038.,4,T
Adult,1072,F,S,1,+0013576.50000000,N,+0000039.42666700,+00014.,+00000.,+00025.,0,CC,Budget,Standard,+00040.,4,T
Adult,1076,F,M,2,+0067388.00000000,N,+0000053.12000000,+00004.,+00000.,+00091.,1,CC,Budget,Standard,+00096.,4,T
Adult,1078,F,M,2,+0084166.10000000,N,+0000054.01333300,+00003.,+00000.,+00011.,1,CC,Budget,Standard,+00015.,1,T
Child,1079,F,S,0,+0045612.90000000,N,+0000014.30000000,+00012.,+00000.,+00311.,0,CC,Budget,Standard,+00323.,4,F
Adult,1085,M,S,2,+0120000.00000000,N,+0000042.00000000,+00021.,+00000.,+00293.,0,CH,Budget,Standard,+00314.,2,T
Adult,1087,F,M,2,+0059613.10000000,N,+0000034.32000000,+00012.,+00000.,+00163.,0,CC,Budget,Intnl_discount,+00175.,4,T
Adult,1089,F,S,1,+0016326.70000000,N,+0000050.61333300,+00000.,+00000.,+00001.,0,CC,FreeLocal,Intnl_discount,+00001.,2,T
Adult,1092,F,S,2,+0009559.78000000,N,+0000051.38000000,+00018.,+00000.,+00059.,0,CC,FreeLocal,Standard,+00077.,2,T
Adult,1103,F,S,0,+0098716.30000000,N,+0000055.66000000,+00020.,+00008.,+00013.,0,CC,FreeLocal,Standard,+00043.,4,T
Adult,1107,F,M,2,+0035976.50000000,Y,+0000048.85333300,+00018.,+00000.,+00031.,0,Auto,FreeLocal,Intnl_discount,+00050.,4,T
Adult,1110,F,M,2,+0008204.72000000,N,+0000052.97333300,+00015.,+00000.,+00024.,0,CH,FreeLocal,Standard,+00039.,2,F
Adult,1112,F,M,0,+0080405.10000000,N,+0000060.22666700,+00002.,+00008.,+00017.,0,CC,FreeLocal,Standard,+00028.,4,F
Adult,1113,F,S,2,+0038280.00000000,N,+0000033.74000000,+00011.,+00000.,+00074.,0,Auto,FreeLocal,Intnl_discount,+00086.,2,F
Adult,1116,F,M,2,+0045429.70000000,Y,+0000061.71333300,+00024.,+00000.,+00073.,0,CH,FreeLocal,Standard,+00097.,2,T
Adult,1118,F,S,0,+0025285.50000000,N,+0000053.98666700,+00009.,+00000.,+00011.,0,CC,FreeLocal,Standard,+00021.,3,T
Adult,1119,F,M,2,+0077551.10000000,Y,+0000033.60000000,+00020.,+00000.,+00041.,1,CC,Budget,Intnl_discount,+00062.,3,F
Adult,1128,M,S,2,+0043634.50000000,N,+0000021.78000000,+00029.,+00009.,+00104.,0,CC,Budget,Standard,+00143.,2,T
Adult,1133,M,S,1,+0092647.50000000,N,+0000056.04666700,+00016.,+00005.,+00010.,0,CC,Budget,Standard,+00032.,2,T
Adult,1134,M,S,2,+0021021.60000000,Y,+0000062.75333300,+00002.,+00000.,+00011.,0,CC,Budget,Standard,+00014.,2,F
Adult,1135,M,S,0,+0074460.70000000,Y,+0000055.34000000,+00025.,+00000.,+00179.,0,CC,FreeLocal,Standard,+00206.,2,T
Adult,1141,M,M,1,+0013091.60000000,N,+0000059.12666700,+00022.,+00000.,+00020.,0,CC,Budget,Intnl_discount,+00043.,4,F
Adult,1148,M,M,2,+0001765.41000000,N,+0000018.76666700,+00003.,+00000.,+00044.,0,CC,FreeLocal,Standard,+00047.,4,F
Adult,1159,F,S,2,+0002842.55000000,N,+0000045.92000000,+00000.,+00000.,+00000.,0,Auto,Budget,Intnl_discount,+00000.,4,T
Adult,1160,M,M,2,+0022358.10000000,N,+0000052.62666700,+00015.,+00001.,+00012.,0,CC,Budget,Standard,+00029.,3,F
Adult,1163,F,S,2,+0006440.46000000,Y,+0000043.00000000,+00022.,+00000.,+00027.,0,CH,Budget,Standard,+00049.,2,F
Adult,1171,M,S,0,+0072928.20000000,N,+0000038.73333300,+00007.,+00000.,+00196.,0,CC,Budget,Standard,+00203.,2,F
Adult,1172,M,M,2,+0091272.20000000,Y,+0000025.03333300,+00026.,+00000.,+00013.,0,CC,FreeLocal,Standard,+00040.,1,F
Adult,1182,M,M,2,+0001406.05000000,Y,+0000019.30666700,+00011.,+00000.,+00015.,0,CC,Budget,Standard,+00026.,1,F
Adult,1198,M,M,1,+0063437.30000000,N,+0000063.65333300,+00000.,+00003.,+00010.,0,CC,Budget,Intnl_discount,+00014.,4,T
Adult,1215,M,M,0,+0092414.70000000,Y,+0000045.51333300,+00029.,+00000.,+00010.,0,CC,FreeLocal,Standard,+00040.,1,T
Adult,1218,F,M,2,+0017888.70000000,N,+0000052.64666700,+00029.,+00000.,+00332.,0,CC,Budget,Standard,+00361.,2,F
Child,1226,M,M,1,+0003933.74000000,N,+0000017.86000000,+00009.,+00000.,+00047.,0,CC,Budget,Intnl_discount,+00057.,2,F
Adult,1227,F,M,2,+0048238.80000000,N,+0000034.70666700,+00023.,+00000.,+00168.,0,CC,FreeLocal,Standard,+00191.,1,F
Adult,1242,F,M,0,+0077000.00000000,N,+0000063.35333300,+00029.,+00000.,+00090.,4,Auto,FreeLocal,Intnl_discount,+00119.,4,F
Adult,1243,M,D,0,+0002056.06000000,Y,+0000018.94000000,+00024.,+00006.,+00027.,0,Auto,Budget,Standard,+00058.,3,T
Adult,1727,M,M,1,+0092414.70000000,Y,+0000045.51333300,+00029.,+00000.,+00010.,0,CC,FreeLocal,Standard,+00040.,4,T
Adult,1253,F,S,0,+0027498.10000000,N,+0000070.00000000,+00002.,+00000.,+00009.,0,CC,Budget,Intnl_discount,+00012.,2,F
Adult,1256,F,M,2,+0030665.20000000,Y,+0000022.88000000,+00005.,+00008.,+00063.,0,Auto,FreeLocal,Standard,+00077.,3,F
Adult,1257,F,M,1,+0068000.00000000,Y,+0000044.00000000,+00006.,+00000.,+00030.,0,Auto,FreeLocal,Intnl_discount,+00037.,1,F
Adult,1258,F,M,2,+0050561.30000000,N,+0000062.00000000,+00016.,+00000.,+00113.,1,CH,Budget,Standard,+00129.,3,F
Adult,1260,F,S,2,+0023464.00000000,Y,+0000055.00000000,+00022.,+00000.,+00041.,0,CC,Budget,Intnl_discount,+00064.,3,T
Adult,1264,F,M,1,+0095620.30000000,Y,+0000041.00000000,+00010.,+00000.,+00093.,0,CC,Budget,Standard,+00104.,3,F
